RoleType	Type	ShowID	FileName	Annotate	PosX	PosY	Width	Height	NeedMirror	MirrorAxis	MirrorValue	PasteMethod	NeedShadow	NeedFlip	HasNormal	HasMRS	HasShadowNormal	HasShadowMRS	HasEyelightTexture	EyelightTexture
1	14	2	data\material\Texture\FaceTexture\M2_eyeShadowMask02.tga	眼影2	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	14	3	data\material\Texture\FaceTexture\M2_eyeShadowMask03.tga	眼影3	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	14	4	data\material\Texture\FaceTexture\M2_eyeShadowMask04.tga	眼影4	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	14	5	data\material\Texture\FaceTexture\M2_eyeShadowMask05.tga	眼影5	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	14	6	data\material\Texture\FaceTexture\M2_eyeShadowMask06.tga	眼影6	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	14	7	data\material\Texture\FaceTexture\M2_eyeShadowMask07.tga	眼影7	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	14	8	data\material\Texture\FaceTexture\M2_eyeShadowMask08.tga	眼影8	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	14	9	data\material\Texture\FaceTexture\M2_eyeShadowMask09.tga	眼影9	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	14	10	data\material\Texture\FaceTexture\M2_eyeShadowMask010.tga	眼影10_玉竹	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	14	11	data\material\Texture\FaceTexture\M2_eyeShadowMask011.tga	眼影11_海浪	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	14	12	data\material\Texture\FaceTexture\M2_eyeShadowMask012.tga	眼影12_猫咪	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	14	13	data\material\Texture\FaceTexture\M2_eyeShadowMask013.tga	眼影13_梅花鹿	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	14	14	data\material\Texture\FaceTexture\M2_eyeShadowMask014.tga	眼影14_白鹿	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	14	15	data\material\Texture\FaceTexture\M2_eyeShadowMask015.tga	眼影15_雪花	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	14	16	data\material\Texture\FaceTexture\M2_eyeShadowMask016.tga	眼影16_刀宗	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	14	17	data\material\Texture\FaceTexture\M2_eyeShadowMask017.tga	眼影17_青山	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	14	18	data\material\Texture\FaceTexture\M2_eyeShadowMask018.tga	眼影18_鳞片	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	14	19	data\material\Texture\FaceTexture\M2_eyeShadowMask019.tga	眼影19_鹤	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	1	data\material\Texture\FaceTexture\M2_eyeShadowMask01.tga	眼影1	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	2	data\material\Texture\FaceTexture\M2_eyeShadowMask02.tga	眼影2	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	3	data\material\Texture\FaceTexture\M2_eyeShadowMask03.tga	眼影3	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	4	data\material\Texture\FaceTexture\M2_eyeShadowMask04.tga	眼影4	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	5	data\material\Texture\FaceTexture\M2_eyeShadowMask05.tga	眼影5	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	6	data\material\Texture\FaceTexture\M2_eyeShadowMask06.tga	眼影6	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	7	data\material\Texture\FaceTexture\M2_eyeShadowMask07.tga	眼影7	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	8	data\material\Texture\FaceTexture\M2_eyeShadowMask08.tga	眼影8	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	9	data\material\Texture\FaceTexture\M2_eyeShadowMask09.tga	眼影9	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	10	data\material\Texture\FaceTexture\M2_eyeShadowMask010.tga	眼影10_玉竹	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	11	data\material\Texture\FaceTexture\M2_eyeShadowMask011.tga	眼影11_海浪	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	12	data\material\Texture\FaceTexture\M2_eyeShadowMask012.tga	眼影12_猫咪	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	13	data\material\Texture\FaceTexture\M2_eyeShadowMask013.tga	眼影13_梅花鹿	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	14	data\material\Texture\FaceTexture\M2_eyeShadowMask014.tga	眼影14_白鹿	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	15	data\material\Texture\FaceTexture\M2_eyeShadowMask015.tga	眼影15_雪花	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	16	data\material\Texture\FaceTexture\M2_eyeShadowMask016.tga	眼影16_刀宗	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	17	data\material\Texture\FaceTexture\M2_eyeShadowMask017.tga	眼影17_青山	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	18	data\material\Texture\FaceTexture\M2_eyeShadowMask018.tga	眼影18_鳞片	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	15	19	data\material\Texture\FaceTexture\M2_eyeShadowMask019.tga	眼影19_鹤	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	16	1	data/material/texture/facetexture/eyeshadowmask04.tga	测试眼影4	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	17	1	data/material/texture/facetexture/glitter_normal_rgba_001.tga	眼影闪点1	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	17	2	data\material\Texture\FaceTexture\glitter_normal_RGBA_002.tga	眼影闪点2	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	17	3	data\material\Texture\FaceTexture\glitter_normal_RGBA_003.tga	眼影闪点3	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	17	4	data\material\Texture\FaceTexture\glitter_normal_RGBA_004.tga	眼影闪点4	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	17	5	data\material\Texture\FaceTexture\glitter_normal_RGBA_005.tga	眼影闪点5	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	17	6	data\material\Texture\FaceTexture\glitter_normal_RGBA_006.tga	眼影闪点6	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	17	7	data\material\Texture\FaceTexture\glitter_normal_RGBA_007.tga	眼影闪点7	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	18	1	data/material/texture/facetexture/glitter_normal_rgba_001.tga	眼影闪点1	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	18	2	data\material\Texture\FaceTexture\glitter_normal_RGBA_002.tga	眼影闪点2	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	18	3	data\material\Texture\FaceTexture\glitter_normal_RGBA_003.tga	眼影闪点3	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	18	4	data\material\Texture\FaceTexture\glitter_normal_RGBA_004.tga	眼影闪点4	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	18	5	data\material\Texture\FaceTexture\glitter_normal_RGBA_005.tga	眼影闪点5	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	18	6	data\material\Texture\FaceTexture\glitter_normal_RGBA_006.tga	眼影闪点6	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	18	7	data\material\Texture\FaceTexture\glitter_normal_RGBA_007.tga	眼影闪点7	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	19	1	data/material/texture/facetexture/glitter_normal_rgba_001.tga	眼影闪点1	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	19	2	data\material\Texture\FaceTexture\glitter_normal_RGBA_002.tga	眼影闪点2	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	19	3	data\material\Texture\FaceTexture\glitter_normal_RGBA_003.tga	眼影闪点3	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	19	4	data\material\Texture\FaceTexture\glitter_normal_RGBA_004.tga	眼影闪点4	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	19	5	data\material\Texture\FaceTexture\glitter_normal_RGBA_005.tga	眼影闪点5	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	19	6	data\material\Texture\FaceTexture\glitter_normal_RGBA_006.tga	眼影闪点6	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	19	7	data\material\Texture\FaceTexture\glitter_normal_RGBA_007.tga	眼影闪点7	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
1	20	1	data/material/texture/facetexture/glitter_normal_rgba_001.tga	测试眼影闪点4	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	0	1	data\source\player\F2\部件\F2裸体模型\face\F2_捏脸基本贴图_001.tga	F2捏脸基本贴图1	0	0	1024	1024	0	0	256	0	0	0	1	1	0	1	0	
2	0	2	data\source\player\F2\部件\F2裸体模型\face\F2_捏脸基本贴图_002.tga	F2捏脸基本贴图2	0	0	1024	1024	0	0	256	0	0	0	1	1	0	0	0	
2	0	3	data\source\player\F2\部件\F2裸体模型\face\F2_捏脸基本贴图_003.tga	F2捏脸基本贴图3	0	0	1024	1024	0	0	256	0	0	0	1	1	0	0	0	
2	0	4	data\source\player\F2\部件\F2裸体模型\face\F2_捏脸基本贴图_004.tga	F2捏脸基本贴图4	0	0	1024	1024	0	0	256	0	0	0	1	1	0	0	0	
2	0	5	data\source\player\F2\部件\F2裸体模型\face\F2_捏脸基本贴图_005.tga	F2捏脸基本贴图5	0	0	1024	1024	0	0	256	0	0	0	1	1	0	0	0	
2	0	6	data\source\player\F2\部件\F2裸体模型\face\F2_捏脸基本贴图_006.tga	F2捏脸基本贴图6	0	0	1024	1024	0	0	256	0	0	0	1	1	0	0	0	
2	0	7	data\source\player\F2\部件\F2裸体模型\face\F2_捏脸基本贴图_002.tga	F2捏脸基本贴图7	0	0	1024	1024	0	0	256	0	0	0	1	1	0	0	0	
2	0	8	data\source\player\F2\部件\F2裸体模型\face\F2_捏脸基本贴图_001.tga	F2捏脸基本贴图8	0	0	1024	1024	0	0	256	0	0	0	1	1	0	1	0	
2	0	9	data\source\player\F2\部件\F2裸体模型\face\F2_捏脸基本贴图_001.tga	F2捏脸基本贴图9	0	0	1024	1024	0	0	256	0	0	0	1	1	0	1	0	
2	1	1	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔001.tga	[默认]F2左瞳孔虹膜1	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	1	2	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔001.tga	F2左瞳孔虹膜1	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	1	3	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔002.tga	F2左瞳孔虹膜2	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	1	4	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔003.tga	F2左瞳孔虹膜3	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	1	5	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔004.tga	F2左瞳孔虹膜4	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	1	6	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔005.tga	F2左瞳孔虹膜5	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	1	7	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔006.tga	F2左瞳孔虹膜6	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	1	8	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔007.tga	F2左瞳孔虹膜7	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	1	9	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔008.tga	F2左瞳孔虹膜8	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	1	10	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔009.tga	F2左瞳孔虹膜9	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse009.tga
2	1	11	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔010.tga	F2左瞳孔虹膜10	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse010.tga
2	1	12	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔011.tga	F2左瞳孔虹膜11	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse011.tga
2	1	13	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔012.tga	F2左瞳孔虹膜12	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse012.tga
2	1	14	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔013.tga	F2左瞳孔虹膜13	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse013.tga
2	1	15	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔014.tga	F2左瞳孔虹膜14	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse014.tga
2	1	16	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔015.tga	F2左瞳孔虹膜15	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse015.tga
2	1	17	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔016.tga	F2左瞳孔虹膜16	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse016.tga
2	2	1	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔001.tga	[默认]F2右瞳孔虹膜1	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	2	2	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔001.tga	F2右瞳孔虹膜1	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	2	3	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔002.tga	F2右瞳孔虹膜2	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	2	4	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔003.tga	F2右瞳孔虹膜3	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	2	5	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔004.tga	F2右瞳孔虹膜4	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	2	6	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔005.tga	F2右瞳孔虹膜5	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	2	7	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔006.tga	F2右瞳孔虹膜6	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	2	8	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔007.tga	F2右瞳孔虹膜7	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	2	9	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔008.tga	F2右瞳孔虹膜8	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse.tga
2	2	10	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔009.tga	F2右瞳孔虹膜9	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse009.tga
2	2	11	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔010.tga	F2右瞳孔虹膜10	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse010.tga
2	2	12	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔011.tga	F2右瞳孔虹膜11	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse011.tga
2	2	13	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔012.tga	F2右瞳孔虹膜12	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse012.tga
2	2	14	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔013.tga	F2右瞳孔虹膜13	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse013.tga
2	2	15	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔014.tga	F2右瞳孔虹膜14	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse014.tga
2	2	16	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔015.tga	F2右瞳孔虹膜15	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse015.tga
2	2	17	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔016.tga	F2右瞳孔虹膜16	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse016.tga
2	3	1	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_001.tga	F2眼影001	483	602	192	128	1	0	512	1	0	0	0	1	0	0	0	
2	3	2	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_002.tga	F2眼影002	484	602	192	128	1	0	512	1	0	0	0	1	0	0	0	
2	3	3	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_003.tga	F2眼影003	485	605	192	128	1	0	512	1	0	0	0	1	0	0	0	
2	3	4	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_004.tga	F2眼影004	486	607	192	128	1	0	512	1	0	0	0	1	0	0	0	
2	3	5	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_005.tga	F2眼影005	481	603	256	192	1	0	512	1	0	0	0	1	0	0	0	
2	3	6	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_006.tga	F2眼影006	493	591	256	192	1	0	512	1	0	0	0	1	0	0	0	
2	3	7	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_007.tga	F2眼影007	493	606	256	192	1	0	512	1	0	0	0	1	0	0	0	
2	3	8	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_008.tga	F2眼影008	487	596	256	192	1	0	512	1	0	0	0	1	0	0	0	
2	3	9	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_009.tga	F2眼影009	473	607	256	192	1	0	512	1	0	0	0	1	0	0	0	
2	3	10	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_010.tga	F2眼影010	476	603	256	192	1	0	512	1	0	0	0	1	0	0	0	
2	3	11	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_011.tga	F2眼影011	479	601	256	192	1	0	512	1	0	0	0	1	0	0	0	
2	3	12	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_012.tga	F2眼影012	498	608	256	192	1	0	512	1	0	0	0	1	0	0	0	
2	3	14	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_013.tga	F2眼影013	490	601	256	192	1	0	512	1	0	0	0	1	0	0	0	
2	3	15	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_014.tga	F2眼影013	474	600	256	192	1	0	512	1	0	0	0	1	0	0	0	
2	4	1	data\source\player\F2\部件\F2裸体模型\face\F2_眼线_001.tga	[默认]F2眼线001	518	634	192	128	1	0	512	1	0	0	1	1	0	0	0	
2	4	2	data\source\player\F2\部件\F2裸体模型\face\F2_眼线_001.tga	F2眼线001	518	634	192	128	1	0	512	1	0	0	1	1	0	0	0	
2	4	3	data\source\player\F2\部件\F2裸体模型\face\F2_眼线_002.tga	F2眼线002	523	634	192	128	1	0	512	1	0	0	1	1	0	0	0	
2	4	4	data\source\player\F2\部件\F2裸体模型\face\F2_眼线_003.tga	F2眼线003	519	634	192	128	1	0	512	1	0	0	1	1	0	0	0	
2	4	5	data\source\player\F2\部件\F2裸体模型\face\F2_眼线_004.tga	F2眼线004	518	635	192	128	1	0	512	1	0	0	1	1	0	0	0	
2	4	6	data\source\player\F2\部件\F2裸体模型\face\F2_眼线_005.tga	F2眼线005	518	634	192	128	1	0	512	1	0	0	1	1	0	0	0	
2	4	7	data\source\player\F2\部件\F2裸体模型\face\F2_眼线_006.tga	F2眼线006	516	632	192	128	1	0	512	1	0	0	1	1	0	0	0	
2	4	8	data\source\player\F2\部件\F2裸体模型\face\F2_眼线_007.tga	F2眼线007	518	633	192	128	1	0	512	1	0	0	1	1	0	0	0	
2	4	9	data\source\player\F2\部件\F2裸体模型\face\F2_眼线_008.tga	F2眼线008	517	633	192	128	1	0	512	1	0	0	1	1	0	0	0	
2	4	10	data\source\player\F2\部件\F2裸体模型\face\F2_眼线_009.tga	F2眼线009	522	632	192	128	1	0	512	1	0	0	1	1	0	0	0	
2	4	11	data\source\player\F2\部件\F2裸体模型\face\F2_眼线_010.tga	F2眼线010	521	632	192	128	1	0	512	1	0	0	1	1	0	0	0	
2	4	12	data\source\player\F2\部件\F2裸体模型\face\F2_眼线_011.tga	F2眼线011	518	632	192	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	1	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_001.tga	[默认]F2眉毛001	482	571	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	2	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_001.tga	F2眉毛001	482	571	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	3	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_002.tga	F2眉毛002	479	575	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	4	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_003.tga	F2眉毛003	478	568	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	5	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_004.tga	F2眉毛004	473	568	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	6	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_005.tga	F2眉毛005	477	575	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	7	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_006.tga	F2眉毛006	480	569	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	8	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_007.tga	F2眉毛007	480	582	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	9	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_008.tga	F2眉毛008	472	573	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	10	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_009.tga	F2眉毛009	480	567	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	11	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_010.tga	F2眉毛010	483	570	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	12	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_011.tga	F2眉毛011	482	574	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	13	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_012.tga	F2眉毛012	482	574	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	14	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_013.tga	F2眉毛013杨	482	575	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	15	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_014.tga	F2眉毛014	467	576	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	16	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_010.tga	F2眉毛015	483	570	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	17	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_007.tga	F2眉毛016	482	582	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	18	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_002.tga	F2眉毛017	479	575	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	19	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_009.tga	F2眉毛018	480	567	256	128	1	0	512	1	0	0	0	1	0	0	0	
2	5	20	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_005.tga	F2眉毛019	477	575	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	21	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_015.tga	F2眉毛019	482	581	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	22	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_016.tga	F2眉毛020	482	586	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	23	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_017.tga	F2眉毛021	490	581	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	24	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_018.tga	F2眉毛022	482	581	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	25	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_019.tga	F2眉毛023	482	584	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	26	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_020.tga	F2眉毛024	482	587	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	27	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_021.tga	F2眉毛025	512	552	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	5	28	data\source\player\F2\部件\F2裸体模型\face\F2_眉毛_022.tga	F2眉毛026	497	564	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	6	1	data\source\player\F2\部件\F2裸体模型\face\F2_腮红_001.tga	F2腮红01	522	638	256	256	1	0	512	1	0	0	0	1	0	0	0	
