ID	RoleType	Type	ShowID	Name	Des	IconID	FlipID	DefaultRGBA	Label
560	6	1	10	黑洞		13598		171;158;122;255	
561	6	1	11	守望星辰		13599		111;86;68;255	
562	6	1	12	七星北斗		13600		125;106;144;255	
563	6	1	13	轮回		13601		126;112;111;255	
564	6	2	1	默认		5841		40;34;25;255	
565	6	2	2	蟾宫		5841		40;34;25;255	
566	6	2	3	秋练		5842		69;64;48;255	
567	6	2	4	玄烛		5843		89;64;63;255	
568	6	2	5	白露		5844		157;161;132;255	
569	6	2	6	琳琅		5845		89;90;80;255	
570	6	2	7	望舒		5846		49;40;34;255	
571	6	2	8	猫眼		5847		122;73;32;255	
572	6	2	9	浮图		5848		106;105;113;255	
573	6	2	10	黑洞		13598		171;158;122;255	
574	6	2	11	守望星辰		13599		111;86;68;255	
575	6	2	12	七星北斗		13600		125;106;144;255	
576	6	2	13	轮回		13601		126;112;111;255	
577	6	3	0	默认		5815		255;255;255;255	
578	6	3	1	卿暮		5773		161;115;92;255	
579	6	3	2	墨韵		5774		132;95;82;255	
580	6	3	3	云絮		5775		145;40;74;255	
581	6	3	4	粉黛		5776		169;58;73;255	
582	6	3	5	惑心		5777		167;51;76;255	
583	6	3	6	蝶恋花		5778		153;96;172;255	
584	6	3	7	罗刹		5779		123;87;80;255	
585	6	3	8	羽焰		5780		185;83;86;255	
586	6	3	9	紫颜		5781		134;77;141;255	
587	6	3	10	百媚		5782		165;84;82;255	
588	6	3	11	幽楚		5783		143;96;80;255	
589	6	3	12	一颦		7085		121;36;34;255	
590	6	3	13	飞嫣		7086		155;40;46;255	
591	6	4	1	默认		5731		0;0;0;255	
592	6	4	2	无识		5731		0;0;0;255	
593	6	4	3	隽秀		5732		0;0;0;255	
594	6	4	4	上弦		5733		0;0;0;255	
595	6	4	5	隽秀		5734		0;0;0;255	
596	6	4	6	慵然		5735		68;51;51;255	
597	6	4	7	新月		5736		0;0;0;255	
598	6	4	8	望月		5737		0;0;0;255	
599	6	4	9	下弦		5738		0;0;0;255	
600	6	4	10	满月		5739		0;0;0;255	
601	6	4	11	韶光		5740		0;0;0;255	
602	6	5	1	默认		5623		0;0;0;255	
603	6	5	24	春黛		13602		0;0;0;255	
604	6	5	25	小孤城		13603		0;0;0;255	
605	6	5	26	幼狐影		13604		0;0;0;255	
606	6	5	27	翘翘		13605		0;0;0;255	
607	6	5	28	轻尾		13606		0;0;0;255	
608	6	5	2	小山眉		5623		0;0;0;255	
609	6	5	3	嫦娥眉		5624		0;0;0;255	
610	6	5	4	一字眉		5625		0;0;0;255	
611	6	5	5	细横眉		5626		0;0;0;255	
612	6	5	6	标准		5627		0;0;0;255	
613	6	5	7	上挑眉		5628		0;0;0;255	
614	6	5	8	清纯眉		5629		94;69;56;255	
615	6	5	9	清秀眉		5630		85;60;53;255	
616	6	5	10	秋娘眉		5631		0;0;0;255	
617	6	5	11	淡眉		5632		0;0;0;255	
618	6	5	12	巾帼眉		5633		0;0;0;255	
619	6	5	13	朴素眉		5634		0;0;0;255	
620	6	5	14	宽横眉		5635		0;0;0;255	
621	6	5	15	细眉		5636		98;74;60;255	
622	6	5	16	直眉		5637		0;0;0;255	
623	6	5	17	厚直眉		5638		114;82;56;255	
624	6	5	18	黛尾		6382		255;255;255;255	
625	6	5	19	淡霜		6383		255;255;255;255	
626	6	5	20	迭雪		6384		255;255;255;255	
627	6	5	21	雪叶		6385		255;255;255;255	
628	6	5	22	素牙		6386		255;255;255;255	
629	6	5	23	湮月		7081		0;0;0;255	
630	6	5	0	无		5815		255;255;255;255	
631	6	6	0	默认		5815		255;255;255;255	
632	6	6	1	暖蓉		5548		240;140;124;255	
633	6	6	2	小雅		5549		222;131;122;255	
634	6	6	3	含羞		5550		230;146;122;255	
635	6	6	4	采薇		5551		231;131;116;255	
636	6	6	5	淡舒		5552		225;125;115;255	
637	6	6	6	子衿		5553		228;115;112;255	
638	6	6	7	刻铭		5554		240;98;99;255	
639	6	6	8	点妆		5555		231;101;99;255	
640	6	6	9	酒糟鼻		5549		222;131;122;255	
641	6	7	1	默认		5569		163;73;64;255	
642	6	7	2	言笑		5569		163;73;64;255	
643	6	7	3	生光		5570		167;82;75;255	
644	6	7	4	初亏		5571		168;85;84;255	
645	6	7	5	伴影		5572		173;83;79;255	
646	6	7	6	解颐		5573		196;107;97;255	
647	6	7	7	少情		5574		180;81;74;255	
648	6	7	8	云兮		5575		188;105;102;255	
649	6	7	9	迷心		5576		172;105;106;255	
650	6	7	10	文静		5577		182;123;123;255	
651	6	8	1	默认		5556		0;0;0;255	
652	6	8	2	剪水		5556		0;0;0;255	
653	6	8	3	星眸		5557		0;0;0;255	
654	6	8	4	秋水		5558		0;0;0;255	
655	6	8	5	横波		5559		0;0;0;255	
656	6	8	6	春水		5560		0;0;0;255	
657	6	8	7	凝睇		5561		0;0;0;255	
658	6	8	8	清泉		5562		158;194;215;255	
659	6	8	9	悬珠		5563		0;0;0;255	
660	6	8	10	朗星		5564		0;0;0;255	
661	6	8	11	点漆		5565		0;0;0;255	
662	6	8	12	桃花		5566		0;0;0;255	
663	6	8	13	写轮		5567		0;0;0;255	
664	6	8	14	相印		5568		0;0;0;255	
665	6	8	0	无		5816		0;0;0;255	
666	6	9	0	默认		5815		255;255;255;255;255	
667	6	9	36	怒		5717	37	0;0;0;255	
668	6	9	34	忘忧		5721	35	255;255;255;255	
669	6	9	31	佳人		5720	32	255;70;98;255	
670	6	9	15	笑春风		5701	16	246;100;106;255	
671	6	9	11	国色天香		5699	12	246;100;106;255	
672	6	9	17	清霜醉		5702	18	246;212;215;255	
673	6	9	19	纷落		5703	20	246;212;215;255	
674	6	9	21	一剪梅		5704	22	208;144;139;255	
675	6	9	57	霜锋		6031		109;69;51;255	
676	6	9	47	血仇		6041	48	154;35;35;255	
677	6	9	132	不染		8958		210;170;162;255	
678	6	9	175	浴血		14584	176	177;91;82;255	
679	6	9	177	菱花		14760	178	255;255;255;255	
680	6	9	53	痛扁		6028		141;102;103;255	
681	6	9	184	攀眉		15266	185	210;211;213;255	
682	6	9	1	一点红		5683		198;89;80;255	
683	6	9	2	新蕊		5684		172;83;90;255	
684	6	9	3	冷香		5685		196;56;97;255	
685	6	9	4	锦上		5686		177;78;62;255	
686	6	9	5	六出		5688		195;77;107;255	
687	6	9	6	月夕		5692		255;255;255;255	
688	6	9	7	戏蝶		5697	8	197;110;102;255	
689	6	9	9	恋		5698	10	215;99;72;255	
690	6	9	13	灼灼		5700	14	246;100;106;255	
691	6	9	23	孤云出岫		5709		153;37;26;255	
692	6	9	24	惊鸿一瞥		5710		114;48;55;255	
693	6	9	25	泪		5714		0;0;0;255	
694	6	9	26	无泪		5714		0;0;0;255	
695	6	9	27	美人痣		5714		0;0;0;255	
696	6	9	28	奈何		5706	29	0;0;0;255	
697	6	9	30	浮世绘		5715		95;55;53;255	
698	6	9	33	汗		5695		90;90;90;255	
699	6	9	45	腼腆		5719		204;61;50;255	
