RoleType	Type	ShowID	FileName	Annotate	PosX	PosY	Width	Height	NeedMirror	MirrorAxis	MirrorValue	PasteMethod	NeedShadow	NeedFlip	HasNormal	HasMRS	HasShadowNormal	HasShadowMRS	HasEyelightTexture	EyelightTexture
1	17	28	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_028.tga	20248.8鳞片眼影B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	17	29	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_029.tga	20248.8鹤眼影B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	1	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_001.tga		0	0	256	256	0	0	0	0	0	0	0	0	0	0	0	
1	18	2	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_002.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	3	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_003.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	4	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_004.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	5	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_005.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	6	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_006.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	7	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_007.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	8	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_008.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	9	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_009.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	10	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_010.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	11	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_011.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	12	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_012.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	13	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_013.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	14	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_014.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	15	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_015.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	16	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_016.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	17	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_017.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	18	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_018.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	19	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_019.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	20	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_020.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	21	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_021.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	22	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_022.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	23	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_023.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	24	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_024.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	25	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_025.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	26	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_026.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	27	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_027.tga	20248.8青山眼线A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	28	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_028.tga	20248.8鳞片眼线A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	18	29	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta眼影Mask_029.tga	20248.8鹤眼线A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	19	1	data\material\Texture\FaceTexture\glitter_normal_RGBA_001.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	19	2	data\material\Texture\FaceTexture\glitter_normal_RGBA_002.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	19	3	data\material\Texture\FaceTexture\glitter_normal_RGBA_003.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	19	4	data\material\Texture\FaceTexture\glitter_normal_RGBA_004.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	19	5	data\material\Texture\FaceTexture\glitter_normal_RGBA_005.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	19	6	data\material\Texture\FaceTexture\glitter_normal_RGBA_006.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	19	7	data\material\Texture\FaceTexture\glitter_normal_RGBA_007.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	20	1	data\material\Texture\FaceTexture\glitter_normal_RGBA_001.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	20	2	data\material\Texture\FaceTexture\glitter_normal_RGBA_002.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	20	3	data\material\Texture\FaceTexture\glitter_normal_RGBA_003.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	20	4	data\material\Texture\FaceTexture\glitter_normal_RGBA_004.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	20	5	data\material\Texture\FaceTexture\glitter_normal_RGBA_005.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	20	6	data\material\Texture\FaceTexture\glitter_normal_RGBA_006.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	20	7	data\material\Texture\FaceTexture\glitter_normal_RGBA_007.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	21	1	data\material\Texture\FaceTexture\glitter_normal_RGBA_001.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	21	2	data\material\Texture\FaceTexture\glitter_normal_RGBA_002.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	21	3	data\material\Texture\FaceTexture\glitter_normal_RGBA_003.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	21	4	data\material\Texture\FaceTexture\glitter_normal_RGBA_004.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	21	5	data\material\Texture\FaceTexture\glitter_normal_RGBA_005.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	21	6	data\material\Texture\FaceTexture\glitter_normal_RGBA_006.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	21	7	data\material\Texture\FaceTexture\glitter_normal_RGBA_007.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	22	1	data\material\Texture\FaceTexture\glitter_normal_RGBA_001.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	22	2	data\material\Texture\FaceTexture\glitter_normal_RGBA_002.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	22	3	data\material\Texture\FaceTexture\glitter_normal_RGBA_003.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	22	4	data\material\Texture\FaceTexture\glitter_normal_RGBA_004.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	22	5	data\material\Texture\FaceTexture\glitter_normal_RGBA_005.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	22	6	data\material\Texture\FaceTexture\glitter_normal_RGBA_006.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	22	7	data\material\Texture\FaceTexture\glitter_normal_RGBA_007.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	23	1	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_001a.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	2	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_001.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	3	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_002a.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	4	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_002.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	5	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_003a.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	6	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_003.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	7	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_004a.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	8	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_004.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	9	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_005a.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	10	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_005.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	11	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_006a.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	12	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_006.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	13	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_007a.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	14	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_007.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	15	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_008a.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	16	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_008.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	17	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_009a.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	18	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_009.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	19	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_010a.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	20	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_010.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	21	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_011a.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	23	22	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta睫毛_011.tga		0	0	256	256	0	0	0	1	0	0	1	1	0	0	0	
1	24	1	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_001.tga		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	24	2	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_002.tga		0	0	256	256	0	0	0	0	0	0	0	0	0	0	0	
1	24	3	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_003.tga		0	0	256	256	0	0	0	0	0	0	1	1	0	0	0	
1	24	4	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_004.tga		0	0	256	256	0	0	0	0	0	0	1	1	0	0	0	
1	24	5	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_005.tga		0	0	256	256	0	0	0	0	0	0	1	1	0	0	0	
1	24	6	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_006.tga		0	0	256	256	0	0	0	0	0	0	1	1	0	0	0	
1	24	7	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_007.tga		0	0	256	256	0	0	0	0	0	0	1	1	0	0	0	
1	24	8	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_008.tga		0	0	256	256	0	0	0	0	0	0	1	1	0	0	0	
1	24	9	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_009.tga		0	0	256	256	0	0	0	0	0	0	1	1	0	0	0	
1	25	1	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_001.tga		128	128	256	256	0	0	0	0	0	0	1	1	0	0	0	
1	25	2	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_002.tga		128	128	256	256	0	0	0	0	0	0	1	1	0	0	0	
1	25	3	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_003.tga		128	128	256	256	0	0	0	0	0	0	1	1	0	0	0	
1	25	4	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_004.tga		128	128	256	256	0	0	0	0	0	0	1	1	0	0	0	
1	25	5	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_005.tga		128	128	256	256	0	0	0	0	0	0	1	1	0	0	0	
1	25	6	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_006.tga		128	128	256	256	0	0	0	0	0	0	1	1	0	0	0	
1	25	7	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_007.tga		128	128	256	256	0	0	0	0	0	0	1	1	0	0	0	
1	25	8	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_008.tga		128	128	256	256	0	0	0	0	0	0	1	1	0	0	0	
1	25	9	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta眼白_009.tga		128	128	256	256	0	0	0	0	0	0	1	1	0	0	0	
1	26	1	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta阴影_001.tga		634	544	256	256	1	0	512	1	0	0	0	0	0	0	0	
1	26	2	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta阴影_002.tga		512	320	256	256	1	0	512	1	0	0	0	0	0	0	0	
1	26	3	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta阴影_003.tga		512	359	256	256	1	0	512	1	0	0	0	0	0	0	0	
1	26	4	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta阴影_004.tga		384	465	256	256	0	0	512	1	0	0	0	0	0	0	0	
1	26	5	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta阴影_005.tga		384	465	256	256	1	0	512	1	0	0	0	0	0	0	0	
1	26	6	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta阴影_006.tga		384	575	256	256	0	0	512	1	0	0	0	0	0	0	0	
1	26	7	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta阴影_007.tga		384	626	256	256	0	0	512	1	0	0	0	0	0	0	0	
1	26	8	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta阴影_008.tga		534	727	256	256	1	0	512	1	0	0	0	0	0	0	0	
1	27	1	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_001.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	2	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_002.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	3	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_003.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	4	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_004.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	5	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_005.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	6	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_006.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	7	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_007.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	8	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_008.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	9	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_009.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	10	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_010.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	11	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_011.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	12	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_012.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	13	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_013.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	14	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_014.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	15	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_015.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	16	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_016.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	17	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_017.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	18	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_018.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	19	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_019.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	20	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_020.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	21	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_021.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	22	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_022.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	23	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_023.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	24	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_024.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	25	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_025.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	26	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_026.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	27	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_027.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	28	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_028.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	29	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_029.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	30	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_030.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	31	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_031.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	32	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_032.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	27	33	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta卧蚕_033.tga		512	462	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	1	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_001.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	2	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_001.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	3	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_002.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	4	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_003.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	5	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_004.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	6	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_005.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	7	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_006.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	8	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_007.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	9	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_008.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	10	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_009.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	11	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_010.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	12	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_011.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	13	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_012.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	14	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_013.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	15	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_014.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	16	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_015.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	17	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_016.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	18	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_017.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	19	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_018.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	20	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_019.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	21	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_020.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	22	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_021.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	23	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_022.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	24	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_023.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	25	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_024.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	26	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_025.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	27	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_026.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	28	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_027.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	29	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_028.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	30	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_029.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	31	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_030.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	32	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_031.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
1	28	33	data\source\player\M2\部件\M2裸体模型\facemeta\M2_meta双眼皮_032.tga		512	386	256	128	1	0	512	1	0	0	1	1	0	0	0	
2	0	1	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta捏脸基本贴图_001.tga	F2_Meta的一小步	0	0	1024	1024	0	0	0	0	0	0	1	1	0	0	1	data\source\player\F2\部件\F2裸体模型\facemeta\F2_metadetail_001_nor.tga
2	0	2	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta捏脸基本贴图_002.tga	F2_Meta的一小步	0	0	1024	1024	0	0	0	0	0	0	1	1	0	0	1	data\source\player\F2\部件\F2裸体模型\facemeta\F2_metadetail_001_nor.tga
2	0	3	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta捏脸基本贴图_003.tga	F2_Meta的一小步	0	0	1024	1024	0	0	0	0	0	0	1	1	0	0	1	data\source\player\F2\部件\F2裸体模型\facemeta\F2_metadetail_001_nor.tga
2	0	4	data\source\player\F2\部件\F2裸体模型\facemeta\F2_meta捏脸基本贴图_004.tga	F2_Meta的一小步	0	0	1024	1024	0	0	0	0	0	0	1	1	0	0	1	data\source\player\F2\部件\F2裸体模型\facemeta\F2_metadetail_001_nor.tga
